won,frame,person,file,x,y,w,h
WON02443785,5529,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5529.png,1118,120,249,382
WON02443785,815,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__815.png,1112,150,241,357
WON02443785,3660,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3660.png,859,157,251,371
WON02443785,1423,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1423.png,602,146,263,336
WON02443785,1846,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1846.png,1020,188,272,361
WON02443785,3830,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3830.png,1022,182,294,420
WON02443785,1381,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1381.png,575,155,274,364
WON02443785,5350,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__5350.png,912,155,238,342
WON02443785,5443,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5443.png,797,154,277,375
WON02443785,3594,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__3594.png,948,196,251,356
WON02443785,5251,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5251.png,823,215,276,364
WON02443785,2054,data/facedb2/omtzigt__WON02443711__2987.png,data/frames/WON02443785/WON02443785__2054.png,671,163,268,353
WON02443785,2637,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2637.png,1007,151,243,357
WON02443785,2599,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__2599.png,822,140,294,406
WON02443785,3516,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3516.png,1130,184,301,427
WON02443785,3266,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3266.png,1025,158,239,348
WON02443785,3403,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__3403.png,1158,190,298,406
WON02443785,4151,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4151.png,713,161,276,390
WON02443785,5228,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5228.png,703,148,249,350
WON02443785,5675,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02443785/WON02443785__5675.png,818,97,297,441
WON02443785,680,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__680.png,929,136,318,434
WON02443785,3665,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3665.png,845,192,249,366
WON02443785,3252,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3252.png,985,163,241,342
WON02443785,2843,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2843.png,801,217,254,348
WON02443785,2075,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2075.png,722,196,268,344
WON02443785,1711,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1711.png,742,157,258,348
WON02443785,469,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__469.png,898,142,222,342
WON02443785,5108,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5108.png,972,174,259,348
WON02443785,2915,data/facedb2/timmermans__WON02443799__616.png,data/frames/WON02443785/WON02443785__2915.png,978,155,278,425
WON02443785,4413,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4413.png,1043,160,264,376
WON02443785,2402,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__2402.png,902,104,287,409
WON02443785,1358,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1358.png,642,153,274,361
WON02443785,4117,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4117.png,684,149,273,358
WON02443785,493,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__493.png,973,114,238,360
WON02443785,3380,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__3380.png,909,143,234,351
WON02443785,5603,data/facedb2/timmermans__WON02443711__1324.png,data/frames/WON02443785/WON02443785__5603.png,780,92,308,437
WON02443785,1361,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1361.png,663,175,274,357
WON02443785,5129,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5129.png,972,148,269,354
WON02443785,5452,data/facedb2/omtzigt__WON02443711__3044.png,data/frames/WON02443785/WON02443785__5452.png,851,147,271,364
WON02443785,2807,data/facedb2/jetten__WON02443711__1820.png,data/frames/WON02443785/WON02443785__2807.png,531,148,253,360
WON02443785,934,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__934.png,1067,169,224,354
WON02443785,4396,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4396.png,977,192,262,369
WON02443785,730,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__730.png,915,105,288,433
WON02443785,1983,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__1983.png,907,188,251,365
WON02443785,864,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__864.png,670,216,254,350
WON02443785,1422,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1422.png,569,149,263,334
WON02443785,1924,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1924.png,920,188,275,421
WON02443785,4661,data/facedb2/wilders__WON02443711__642.png,data/frames/WON02443785/WON02443785__4661.png,801,172,273,373
WON02443785,4135,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4135.png,604,140,257,364
WON02443785,2726,data/facedb2/jetten__WON02443711__1820.png,data/frames/WON02443785/WON02443785__2726.png,791,189,348,492
WON02443785,2553,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2553.png,876,191,250,355
WON02443785,2352,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__2352.png,852,100,287,409
WON02443785,2516,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2516.png,974,177,245,340
WON02443785,5681,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5681.png,1002,172,292,397
WON02443785,1981,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1981.png,1006,198,259,357
WON02443785,846,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__846.png,763,211,242,344
WON02443785,3559,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3559.png,897,193,300,422
WON02443785,3730,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3730.png,1059,124,267,385
WON02443785,3851,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__3851.png,639,182,256,351
WON02443785,4601,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__4601.png,775,142,277,357
WON02443785,859,data/facedb2/wilders__WON02441946__465.png,data/frames/WON02443785/WON02443785__859.png,708,281,256,346
WON02443785,2062,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2062.png,869,226,266,344
WON02443785,5473,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5473.png,885,181,279,387
WON02443785,1786,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1786.png,1208,167,289,368
WON02443785,5109,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5109.png,961,176,260,349
WON02443785,4571,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__4571.png,1011,222,272,351
WON02443785,1741,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1741.png,600,200,265,352
WON02443785,3459,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3459.png,957,107,267,406
WON02443785,1070,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1070.png,1137,156,297,439
WON02443785,4555,data/facedb2/bontenbal__WON02439236__688.png,data/frames/WON02443785/WON02443785__4555.png,982,173,258,358
WON02443785,5687,data/facedb2/yesilguz__WON02443711__452.png,data/frames/WON02443785/WON02443785__5687.png,897,142,265,391
WON02443785,2579,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2579.png,878,123,246,348
WON02443785,914,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__914.png,665,130,250,372
WON02443785,5484,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5484.png,955,201,281,378
WON02443785,5494,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__5494.png,1000,217,249,358
WON02443785,2470,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2470.png,1029,146,247,365
WON02443785,5300,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5300.png,893,138,298,423
WON02443785,993,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__993.png,1139,119,295,423
WON02443785,1624,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__1624.png,895,141,255,400
WON02443785,5574,data/facedb2/timmermans__WON02443711__2398.png,data/frames/WON02443785/WON02443785__5574.png,692,64,338,470
WON02443785,1795,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1795.png,932,168,262,364
WON02443785,445,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__445.png,624,162,236,331
WON02443785,4098,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__4098.png,904,207,284,373
WON02443785,5309,data/facedb2/timmermans__WON02443711__1674.png,data/frames/WON02443785/WON02443785__5309.png,888,132,302,428
WON02443785,1527,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1527.png,690,187,270,350
WON02443785,3271,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3271.png,1045,144,236,354
WON02443785,1072,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02443785/WON02443785__1072.png,1340,125,286,414
WON02443785,726,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__726.png,1056,143,309,421
WON02443785,1553,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1553.png,838,145,239,333
WON02443785,3401,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__3401.png,1289,227,300,404
WON02443785,5522,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5522.png,1101,126,242,358
WON02443785,2714,data/facedb2/wilders__WON02443711__642.png,data/frames/WON02443785/WON02443785__2714.png,706,172,240,338
WON02443785,1732,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1732.png,484,188,268,359
WON02443785,3611,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3611.png,782,132,272,396
WON02443785,4366,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4366.png,967,175,258,357
WON02443785,5501,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5501.png,979,122,254,370
WON02443785,5584,data/facedb2/timmermans__WON02443711__2623.png,data/frames/WON02443785/WON02443785__5584.png,917,234,343,501
WON02443785,819,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__819.png,1196,192,265,368
WON02443785,2408,data/facedb2/timmermans__WON02443711__2623.png,data/frames/WON02443785/WON02443785__2408.png,820,62,292,414
WON02443785,4245,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__4245.png,658,169,287,369
WON02443785,1626,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__1626.png,869,125,254,395
WON02443785,847,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__847.png,767,201,247,347
WON02443785,540,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__540.png,795,139,238,359
WON02443785,5475,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__5475.png,1199,212,251,362
WON02443785,4465,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4465.png,797,180,267,370
WON02443785,1469,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1469.png,996,116,251,351
WON02443785,1830,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1830.png,1032,171,266,362
WON02443785,5634,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__5634.png,1239,171,280,385
WON02443785,1409,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1409.png,586,134,258,341
WON02443785,662,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__662.png,1101,123,288,424
WON02443785,5599,data/facedb2/timmermans__WON02443711__1324.png,data/frames/WON02443785/WON02443785__5599.png,809,88,309,454
WON02443785,4636,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4636.png,678,115,265,379
WON02443785,1493,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1493.png,947,138,254,361
WON02443785,5310,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02443785/WON02443785__5310.png,898,93,305,426
WON02443785,3342,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__3342.png,629,145,248,347
WON02443785,1730,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1730.png,462,188,271,360
WON02443785,1798,data/facedb2/bontenbal__WON02439236__688.png,data/frames/WON02443785/WON02443785__1798.png,931,237,261,351
WON02443785,1957,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1957.png,1113,175,289,396
WON02443785,742,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__742.png,637,181,238,335
WON02443785,2845,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2845.png,798,154,249,337
WON02443785,5420,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5420.png,844,144,277,391
WON02443785,4433,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4433.png,847,180,274,367
WON02443785,1014,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1014.png,1099,136,223,357
WON02443785,3284,data/facedb2/jetten__WON02443711__1711.png,data/frames/WON02443785/WON02443785__3284.png,1047,176,242,343
WON02443785,1697,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1697.png,1034,162,263,349
WON02443785,1383,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1383.png,571,164,275,353
WON02443785,433,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__433.png,616,208,237,329
WON02443785,3303,data/facedb2/wilders__WON02443711__526.png,data/frames/WON02443785/WON02443785__3303.png,687,184,241,329
WON02443785,3621,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3621.png,724,136,274,400
WON02443785,4355,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4355.png,1016,192,263,361
WON02443785,5567,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__5567.png,1142,155,256,392
WON02443785,3351,data/facedb2/wilders__WON02443711__1737.png,data/frames/WON02443785/WON02443785__3351.png,795,184,245,332
WON02443785,881,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__881.png,661,154,254,359
WON02443785,3760,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3760.png,883,115,246,360
WON02443785,5169,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__5169.png,1291,220,220,297
WON02443785,1676,data/facedb2/bontenbal__WON02439236__688.png,data/frames/WON02443785/WON02443785__1676.png,894,176,255,366
WON02443785,5276,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5276.png,566,209,303,397
